Solution_ID,panel_scheme,truss_scheme,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_widths_mm,truss_spans_m,N_panel_classes,N_truss_types,RI_panel_norm,RI_truss_norm,opening_complexity_index,N_openings_reference,P_f_prefab_level,Weight_kg,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized,Cost_fitness,Carbon_fitness,Time_fitness,Cost_vs_S2_%,Carbon_vs_S2_%,Time_vs_S2_%,NZ_feasible,Hard_violations,Soft_violations,Penalty_cost,Penalty_carbon,Penalty_time,Total_constraint_penalty,Max_panel_width_m,Panel_height_m,Stud_spacing_mm,Steel_thickness_mm,Panel_lift_mass_kg,Factory_repetition_score,Unique_truss_spans,Carbon_intensity_kgCO2e_m2,Cluster_ID,Archetype,CFS_framing_A1_A5_carbon_kgCO2e,CFS_framing_A1_A5_carbon_normalized,CFS_framing_A1_A5_carbon_vs_S2_%
P4781,2,2,0.6889,0.6783,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.622,14.965,1.525,1.136,1.0,12,0.8487,2158.96,19151.84,5242.16,92.87,1.0445240408961245,0.976776129130281,0.9888574567881229,1.0445240408961245,0.976776129130281,0.9888574567881229,4.45,-2.32,-1.11,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.16,0.976776129130281,-2.32
P4782,2,2,0.6906,0.6779,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.966,1.527,1.136,1.0,12,0.8487,2158.97,19152.41,5242.17,92.87,1.0445548915776193,0.9767781761617225,0.9888419564338866,1.0445548915776193,0.9767781761617225,0.9888419564338866,4.46,-2.32,-1.12,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.333,0,Balanced,5242.17,0.9767781761617225,-2.32
P4783,2,2,0.6895,0.6827,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.952,1.526,1.137,1.0,12,0.8487,2158.96,19152.63,5242.15,92.87,1.0445673020659814,0.9767750950273579,0.9888227997724242,1.0445673020659814,0.9767750950273579,0.9888227997724242,4.46,-2.32,-1.12,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.15,0.9767750950273579,-2.32
P4784,2,2,0.6901,0.6836,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.949,1.527,1.137,1.0,12,0.8487,2158.97,19152.67,5242.17,92.87,1.044569466818688,0.9767786421254804,0.9887886773380866,1.044569466818688,0.9767786421254804,0.9887886773380866,4.46,-2.32,-1.12,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.333,0,Balanced,5242.17,0.9767786421254804,-2.32
P4785,2,2,0.6894,0.6797,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.961,1.526,1.136,1.0,12,0.8487,2158.96,19153.96,5242.13,92.88,1.0446395921486271,0.9767713488192695,0.9889251800479678,1.0446395921486271,0.9767713488192695,0.9889251800479678,4.46,-2.32,-1.11,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.13,0.9767713488192695,-2.32
P4786,2,2,0.6887,0.6833,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.623,14.95,1.525,1.137,1.0,12,0.8487,2158.96,19154.13,5242.14,92.88,1.044649004563969,0.9767729918904344,0.9888970318342026,1.044649004563969,0.9767729918904344,0.9888970318342026,4.46,-2.32,-1.11,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.14,0.9767729918904344,-2.32
P4787,2,2,0.6903,0.6833,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.95,1.527,1.137,1.0,12,0.8487,2158.96,19154.16,5242.14,92.87,1.0446503185648603,0.9767733214185491,0.9888635192254097,1.0446503185648603,0.9767733214185491,0.9888635192254097,4.47,-2.32,-1.11,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.14,0.9767733214185491,-2.32
P4788,2,2,0.6908,0.6837,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.618,14.949,1.528,1.137,1.0,12,0.8487,2158.97,19154.19,5242.14,92.87,1.0446518869744508,0.9767738710545539,0.988848542794108,1.0446518869744508,0.9767738710545539,0.988848542794108,4.47,-2.32,-1.12,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.14,0.9767738710545539,-2.32
P4789,2,2,0.6902,0.6795,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.961,1.527,1.136,1.0,12,0.8488,2158.96,19155.52,5242.12,92.88,1.044724600221933,0.9767690085043793,0.9889771030457936,1.044724600221933,0.9767690085043793,0.9889771030457936,4.47,-2.32,-1.1,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.12,0.9767690085043793,-2.32
P4790,2,2,0.6916,0.6818,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.617,14.955,1.529,1.137,1.0,12,0.8488,2158.96,19155.95,5242.12,92.88,1.0447483302544778,0.9767695279454309,0.9889364704043054,1.0447483302544778,0.9767695279454309,0.9889364704043054,4.47,-2.32,-1.11,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.12,0.9767695279454309,-2.32
P4791,2,2,0.6897,0.6839,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.948,1.526,1.137,1.0,12,0.8488,2158.96,19156.72,5242.11,92.89,1.044790267934987,0.9767677435876612,0.988986437246854,1.044790267934987,0.9767677435876612,0.988986437246854,4.48,-2.32,-1.1,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.11,0.9767677435876612,-2.32
P4792,2,2,0.6906,0.679,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.963,1.527,1.136,1.0,12,0.8489,2158.95,19157.78,5242.09,92.89,1.044847903701875,0.9767639433771641,0.9890811641147016,1.044847903701875,0.9767639433771641,0.9890811641147016,4.48,-2.32,-1.09,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.09,0.9767639433771641,-2.32
P4793,2,2,0.6893,0.6797,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.961,1.526,1.136,1.0,12,0.8489,2158.95,19158.81,5242.08,92.9,1.0449040675695942,0.9767612956854111,0.989144304676769,1.0449040675695942,0.9767612956854111,0.989144304676769,4.49,-2.32,-1.09,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.08,0.9767612956854111,-2.32
P4794,2,2,0.6879,0.6801,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.624,14.96,1.524,1.136,1.0,12,0.8489,2158.95,19159.24,5242.07,92.9,1.044927434955266,0.9767605617765456,0.989189716282294,1.044927434955266,0.9767605617765456,0.989189716282294,4.49,-2.32,-1.08,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.07,0.9767605617765456,-2.32
P4795,2,2,0.6917,0.6818,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.617,14.955,1.529,1.137,1.0,12,0.8489,2158.95,19159.3,5242.08,92.9,1.0449307320676484,0.97676263484464,0.9890865386568797,1.0449307320676484,0.97676263484464,0.9890865386568797,4.49,-2.32,-1.09,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.08,0.97676263484464,-2.32
P4796,2,2,0.6893,0.6779,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.966,1.526,1.136,1.0,12,0.8489,2158.95,19159.74,5242.07,92.91,1.0449545828059887,0.9767598863853186,0.9892107811487613,1.0449545828059887,0.9767598863853186,0.9892107811487613,4.5,-2.32,-1.08,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.07,0.9767598863853186,-2.32
P4797,2,2,0.6892,0.6832,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.622,14.951,1.526,1.137,1.0,12,0.8489,2158.95,19159.88,5242.07,92.9,1.044962517472843,0.9767604855001693,0.9891482436311334,1.044962517472843,0.9767604855001693,0.9891482436311334,4.5,-2.32,-1.09,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.07,0.9767604855001693,-2.32
P4798,2,2,0.6896,0.6797,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.961,1.526,1.136,1.0,12,0.8489,2158.94,19159.97,5242.06,92.91,1.0449671670696974,0.9767589881585395,0.9891912502501443,1.0449671670696974,0.9767589881585395,0.9891912502501443,4.5,-2.32,-1.08,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.06,0.9767589881585395,-2.32
P4799,2,2,0.6893,0.6816,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.955,1.526,1.137,1.0,12,0.8489,2158.95,19160.01,5242.07,92.9,1.0449693679159022,0.9767592671269889,0.989172771440052,1.0449693679159022,0.9767592671269889,0.989172771440052,4.5,-2.32,-1.08,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.07,0.9767592671269889,-2.32
P4800,2,2,0.6894,0.6816,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.955,1.526,1.137,1.0,12,0.8489,2158.95,19160.01,5242.07,92.9,1.0449694474167692,0.9767592867390109,0.9891707433829174,1.0449694474167692,0.9767592867390109,0.9891707433829174,4.5,-2.32,-1.08,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.07,0.9767592867390109,-2.32
P4801,2,2,0.6894,0.6817,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.955,1.526,1.137,1.0,12,0.8489,2158.95,19160.01,5242.07,92.9,1.0449695410110869,0.9767592985310926,0.9891700811193902,1.0449695410110869,0.9767592985310926,0.9891700811193902,4.5,-2.32,-1.08,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.332,0,Balanced,5242.07,0.9767592985310926,-2.32
P4802,2,2,0.6904,0.68,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.619,14.96,1.527,1.136,1.0,12,0.849,2158.94,19161.86,5242.05,92.91,1.0450701758415255,0.9767554371643831,0.9892561145924794,1.0450701758415255,0.9767554371643831,0.9892561145924794,4.51,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.05,0.9767554371643831,-2.32
P4803,2,2,0.6894,0.68,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.96,1.526,1.136,1.0,12,0.849,2158.94,19161.86,5242.04,92.91,1.0450702883766776,0.9767551172863975,0.98927762482186,1.0450702883766776,0.9767551172863975,0.98927762482186,4.51,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.04,0.9767551172863975,-2.32
P4804,2,2,0.6893,0.6791,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.963,1.526,1.136,1.0,12,0.849,2158.94,19162.45,5242.04,92.92,1.0451028396266768,0.976753825367372,0.9893193956895556,1.0451028396266768,0.976753825367372,0.9893193956895556,4.51,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.04,0.976753825367372,-2.32
P4805,2,2,0.6893,0.6833,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.95,1.526,1.137,1.0,12,0.849,2158.94,19163.0,5242.04,92.91,1.0451324881334962,0.9767541748264728,0.98928648798267,1.0451324881334962,0.9767541748264728,0.98928648798267,4.51,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.04,0.9767541748264728,-2.32
P4806,2,2,0.69,0.6839,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.948,1.527,1.137,1.0,12,0.849,2158.94,19163.13,5242.04,92.91,1.0451394393822588,0.9767543789558141,0.9892688132325095,1.0451394393822588,0.9767543789558141,0.9892688132325095,4.51,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.04,0.9767543789558141,-2.32
P4807,2,2,0.6894,0.6842,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.947,1.526,1.137,1.0,12,0.8491,2158.94,19164.23,5242.03,92.92,1.0451995825359477,0.9767524801396468,0.9893266650703038,1.0451995825359477,0.9767524801396468,0.9893266650703038,4.52,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.03,0.9767524801396468,-2.32
P4808,2,2,0.6942,0.6836,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.612,14.949,1.532,1.137,1.0,12,0.8491,2158.95,19166.33,5242.03,92.92,1.0453141262824632,0.9767521373739302,0.9893268106185833,1.0453141262824632,0.9767521373739302,0.9893268106185833,4.53,-2.32,-1.07,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.03,0.9767521373739302,-2.32
P4809,2,2,0.6897,0.6781,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.966,1.526,1.136,1.0,12,0.8492,2158.93,19166.57,5241.99,92.93,1.0453272410606513,0.9767456872491144,0.9895082806220505,1.0453272410606513,0.9767456872491144,0.9895082806220505,4.53,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.99,0.9767456872491144,-2.33
P4810,2,2,0.6897,0.6793,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.962,1.526,1.136,1.0,12,0.8492,2158.93,19166.59,5241.99,92.93,1.045328293621562,0.9767453675507127,0.9894939240649455,1.045328293621562,0.9767453675507127,0.9894939240649455,4.53,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.99,0.9767453675507127,-2.33
P4811,2,2,0.6897,0.6793,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.962,1.526,1.136,1.0,12,0.8492,2158.93,19166.59,5241.99,92.93,1.0453283008222511,0.976745369595478,0.9894937561188488,1.0453283008222511,0.976745369595478,0.9894937561188488,4.53,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.99,0.976745369595478,-2.33
P4812,2,2,0.6897,0.6839,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.948,1.526,1.137,1.0,12,0.8492,2158.94,19166.75,5242.0,92.93,1.0453369374220398,0.9767469836647358,0.9894389141712996,1.0453369374220398,0.9767469836647358,0.9894389141712996,4.53,-2.33,-1.06,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.0,0.9767469836647358,-2.33
P4813,2,2,0.6897,0.6839,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.948,1.526,1.137,1.0,12,0.8492,2158.94,19166.76,5242.0,92.93,1.0453376516689639,0.9767473898036793,0.9894376562233095,1.0453376516689639,0.9767473898036793,0.9894376562233095,4.53,-2.33,-1.06,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.0,0.9767473898036793,-2.33
P4814,2,2,0.6894,0.6854,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.944,1.526,1.138,1.0,12,0.8492,2158.94,19166.84,5242.01,92.93,1.0453422852205296,0.9767484182350293,0.9894286722847759,1.0453422852205296,0.9767484182350293,0.9894286722847759,4.53,-2.33,-1.06,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.01,0.9767484182350293,-2.33
P4815,2,2,0.6888,0.6812,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.622,14.956,1.525,1.137,1.0,12,0.8492,2158.93,19167.56,5241.98,92.94,1.0453815375163018,0.9767440684820674,0.9895273579853904,1.0453815375163018,0.9767440684820674,0.9895273579853904,4.54,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.98,0.9767440684820674,-2.33
P4816,2,2,0.6888,0.6832,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.622,14.951,1.525,1.137,1.0,12,0.8492,2158.93,19167.64,5241.99,92.93,1.0453854740070474,0.9767449834226809,0.9895050609778734,1.0453854740070474,0.9767449834226809,0.9895050609778734,4.54,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.99,0.9767449834226809,-2.33
P4817,2,2,0.6912,0.6803,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.618,14.959,1.528,1.136,1.0,12,0.8492,2158.93,19168.04,5241.98,92.94,1.0454076499929918,0.9767439889311254,0.9895130368774376,1.0454076499929918,0.9767439889311254,0.9895130368774376,4.54,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.98,0.9767439889311254,-2.33
P4818,2,2,0.688,0.683,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.624,14.951,1.524,1.137,1.0,12,0.8492,2158.93,19168.65,5241.98,92.94,1.045440706064878,0.9767430936909319,0.9895688738277395,1.045440706064878,0.9767430936909319,0.9895688738277395,4.54,-2.33,-1.04,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.98,0.9767430936909319,-2.33
P4819,2,2,0.694,0.6793,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.612,14.962,1.531,1.136,1.0,12,0.8492,2158.94,19168.78,5241.99,92.93,1.0454479105990466,0.9767447248755355,0.9895012515283195,1.0454479105990466,0.9767447248755355,0.9895012515283195,4.54,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.99,0.9767447248755355,-2.33
P4820,2,2,0.6898,0.6792,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.962,1.526,1.136,1.0,12,0.8493,2158.93,19169.23,5241.97,92.94,1.0454726235966862,0.9767407114166788,0.9896095439817465,1.0454726235966862,0.9767407114166788,0.9896095439817465,4.55,-2.33,-1.04,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.97,0.9767407114166788,-2.33
P4821,2,2,0.6898,0.6792,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.962,1.526,1.136,1.0,12,0.8493,2158.93,19169.23,5241.97,92.94,1.045472634901957,0.9767407096051627,0.9896094132678023,1.045472634901957,0.9767407096051627,0.9896094132678023,4.55,-2.33,-1.04,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.97,0.9767407096051627,-2.33
P4822,2,2,0.6895,0.682,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.954,1.526,1.137,1.0,12,0.8493,2158.93,19169.32,5241.96,92.94,1.0454772599737852,0.9767402750056107,0.9895862636490743,1.0454772599737852,0.9767402750056107,0.9895862636490743,4.55,-2.33,-1.04,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.96,0.9767402750056107,-2.33
P4823,2,2,0.6895,0.682,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.621,14.954,1.526,1.137,1.0,12,0.8493,2158.93,19169.61,5241.96,92.94,1.045493252140659,0.976739672557478,0.9895994961298036,1.045493252140659,0.976739672557478,0.9895994961298036,4.55,-2.33,-1.04,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.33,0,Balanced,5241.96,0.976739672557478,-2.33
P4824,2,2,0.6899,0.685,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.62,14.945,1.527,1.137,1.0,12,0.8493,2158.93,19169.89,5241.97,92.94,1.045508285872307,0.9767420105744399,0.989560399731974,1.045508285872307,0.9767420105744399,0.989560399731974,4.55,-2.33,-1.04,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.97,0.9767420105744399,-2.33
P4825,2,2,0.6945,0.6816,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.611,14.955,1.532,1.137,1.0,12,0.8493,2158.94,19169.91,5241.99,92.93,1.0455096534795585,0.976744665618598,0.9895067310168172,1.0455096534795585,0.976744665618598,0.9895067310168172,4.55,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5241.99,0.976744665618598,-2.33
P4826,2,2,0.6945,0.6839,"[1200, 1500, 1800]","[3.0, 3.6, 4.2, 4.5, 4.8, 5.1, 5.4, 6.0, 6.3, 6.6, 6.9, 7.2, 7.5, 7.8]",2.611,14.948,1.532,1.137,1.0,12,0.8493,2158.95,19170.01,5242.0,92.93,1.0455148915861499,0.9767460679333511,0.9894798585112278,1.0455148915861499,0.9767460679333511,0.9894798585112278,4.55,-2.33,-1.05,True,None,None,0.0,0.0,0.0,0.0,1.8,2.7,600.0,0.75,32.38,0.755,14,53.331,0,Balanced,5242.0,0.9767460679333511,-2.33
