Sample_ID,R_p_panel_rationalisation,R_t_truss_rationalisation,panel_scheme,truss_scheme,opening_complexity_index,P_f_prefab_level,Weight_kg,Cost_NZD,Carbon_kgCO2e,Time_hours,Cost_normalized,Carbon_normalized,Time_normalized,Cost_vs_S2_%,Carbon_vs_S2_%,Time_vs_S2_%,NZ_feasible,Total_constraint_penalty,Factory_repetition_score,Carbon_intensity_kgCO2e_m2
38,0.2178524191615216,0.49921812326047316,1,1,1.2415407118132662,0.8417455702652399,2213.3350502300846,21564.89382233848,5392.904992027651,101.9486274765051,1.1761297153924193,1.0048652366449915,1.0854811942640483,17.61297153924193,0.48652366449914997,8.548119426404831,True,0.007961969764209372,0.7455728836803758,54.86616400142078
39,0.053741469194735894,0.7417895080548951,0,2,1.2499873407625723,0.582415302249766,2225.8275062840858,21070.328798236398,5566.615184671479,113.00851831451577,1.1491565883354389,1.0372328259306796,1.2032395575930745,14.915658833543887,3.723282593067956,20.323955759307456,True,0.00958090697949305,0.7583397986695559,56.63345119309282
40,0.3832282019289509,0.03775875262219677,1,0,1.0521638887780973,0.8008810236618434,2186.4908847152524,18827.23563384928,5320.529941781385,92.8482919034741,1.0268203252050128,0.9913795230823718,0.9885868723832187,2.6820325205012763,-0.8620476917628239,-1.141312761678126,True,0.0,0.7212855483836245,54.129837034360726
41,0.35869317072861157,0.7158404833000626,1,2,1.0418077151653211,0.6781217604739681,2181.693604342594,18502.562870845493,5362.630577868015,94.41479631596854,1.0091129677056794,0.9992241755853616,1.0052659697147275,0.9112967705679376,-0.07758244146384152,0.5265969714727481,True,0.0,0.7569740605245647,54.5581591367356
42,0.6346807995147864,0.2647538544217666,2,1,1.1935522047335714,0.8793180390142901,2194.412000250938,22220.869673544243,5337.936828169408,104.63092533496709,1.2119060423031387,0.9946229651670017,1.1140405182573627,21.19060423031387,-0.537703483299834,11.404051825736271,True,0.0,0.7332326590046543,54.306930657321125
43,0.7906957534208423,0.8739703054990838,3,2,1.0124809687597802,0.8104362887571661,2176.880300992003,18576.831240549087,5291.034663147403,90.04134925165613,1.0131634971097083,0.9858836391036513,0.9587004135132525,1.3163497109708322,-1.4116360896348712,-4.129958648674748,True,0.0,0.7652966827455658,53.829758913720376
44,0.29954487661762563,0.07671401409079084,1,0,1.0851519644782126,0.5783165889458901,2198.365101654271,19321.63301063089,5489.693499023937,108.29100378187348,1.0537843089294574,1.0228999333680224,1.1530105997777211,5.37843089294574,2.289993336802243,15.301059977772113,True,0.0,0.7233358253030241,55.850867812476466
45,0.3925387180426302,0.5000079581515199,1,1,1.2224734340016683,0.8898699361015763,2201.8749351569445,23067.820829880795,5357.307533350696,108.05970091361017,1.2580979888371637,0.9982323275189715,1.150547840642126,25.809798883716372,-0.17676724810284927,15.05478406421259,True,0.004307408183653125,0.7456144539377993,54.5040037169932
46,0.3258899349219362,0.6811181867677045,1,2,0.8410275563012115,0.5300677853689687,2183.447208542354,18935.700264214425,5511.369158467154,112.84897175584378,1.0327358875950932,1.0269387800912717,1.201540811927392,3.273588759509316,2.693878009127171,20.154081192739206,True,0.0,0.7551465712333879,56.071390941960225
47,0.2417230364464601,0.20825030342905332,1,1,1.2024813480488947,0.7211668014010603,2217.6894341350117,20208.03860248064,5438.025523879896,99.02786264228796,1.1021280645284102,1.01327258926557,1.0543828324823648,10.212806452841017,1.3272589265570067,5.438283248236475,True,0.00047559170937152336,0.7302587878997748,55.32520982256843
