Solution_ID,OC_original,OC_fixed,Cost_abs_fixed,Carbon_abs_fixed,Time_abs_fixed,Cost_norm_fixed,Carbon_norm_fixed,Time_norm_fixed,Dominates_S2_fixed
P3949,1.0,1.0,18816.13723006469,5246.40902669109,91.46626436627288,1.026215028346516,0.9775685008239305,0.9738719621512716,False
P3950,1.0,1.0,18816.119150693172,5246.406645784478,91.4629641068554,1.02621404231402,0.977568057187284,0.9738368231835136,False
P3951,1.0,1.0,18816.205103933677,5246.4070960121935,91.45872759112845,1.0262187301256607,0.9775681410786524,0.9737917155811394,False
P3952,1.0,1.0,18816.20680068014,5246.407125724729,91.45832590995013,1.0262188226646711,0.977568146615018,0.973787438747052,False
P3953,1.0,1.0,18816.20680068014,5246.407125724729,91.45832590995013,1.0262188226646711,0.977568146615018,0.973787438747052,False
P3954,1.0,1.0,18818.660943878876,5246.3728098779375,91.46642720504825,1.0263526694049168,0.9775617525098822,0.9738736959502715,False
P3955,1.0,1.0,18818.651093641172,5246.378754521349,91.46516912933912,1.0263521321819022,0.9775628601810756,0.9738603007966826,False
P3956,1.0,1.0,18818.651093641172,5246.378754521349,91.46516912933912,1.0263521321819022,0.9775628601810756,0.9738603007966826,False
P3957,1.0,1.0,18818.688786477476,5246.37463977706,91.46601165855051,1.026354187914947,0.9775620934767669,0.9738692714874827,False
P3958,1.0,1.0,18818.598465580086,5246.370251624892,91.46953178185885,1.026349261895268,0.977561275828102,0.9739067514197512,False
P3959,1.0,1.0,18818.707570329203,5246.376212943427,91.46565954081393,1.0263552123691533,0.9775623866063875,0.9738655223719656,False
P3960,1.0,1.0,18821.033416899754,5246.334413777869,91.48115361795894,1.0264820619278667,0.9775545981271814,0.9740304930025634,False
P3961,1.0,1.0,18821.302482511623,5246.35785029303,91.46917388706888,1.0264967365218673,0.9775589650758647,0.9739029407940111,False
P3962,1.0,1.0,18821.015993509445,5246.336961263865,91.48177461903786,1.02648111167199,0.9775550728027269,0.9740371050091149,False
P3963,1.0,1.0,18821.018545980958,5246.336544335481,91.48152910414687,1.0264812508814674,0.9775549951160553,0.9740344909298116,False
P3964,1.0,1.0,18821.02269903941,5246.334749228359,91.48195217469213,1.0264814773855018,0.9775546606319978,0.9740389955036552,False
P3965,1.0,1.0,18821.03942858524,5246.336230420815,91.47957248556787,1.026482389799731,0.9775549366240299,0.974013658156243,False
P3966,1.0,1.0,18821.276779325042,5246.35363082147,91.47222678647023,1.026495334693425,0.9775581788576215,0.9739354460368003,False
P3967,1.0,1.0,18823.58232423876,5246.303631166529,91.4874934387953,1.0266210770182207,0.9775488623732466,0.9740979951991423,False
P3968,1.0,1.0,18823.462693478843,5246.3000616395175,91.49336849508666,1.0266145524652703,0.9775481972598039,0.974160548891893,False
P3969,1.0,1.0,18823.515495697862,5246.299762854958,91.48899218038795,1.02661743225032,0.9775481415869861,0.9741139528030274,False
P3970,1.0,1.0,18823.49741362696,5246.299716401687,91.48973322867691,1.0266164460706022,0.9775481329313029,0.9741218429924454,False
P3971,1.0,1.0,18823.845618603416,5246.343955731158,91.47447003786245,1.0266354368536421,0.9775563760886259,0.9739593306859665,False
P3972,1.0,1.0,18823.506274099705,5246.2994720041615,91.48954031393569,1.0266169293127352,0.9775480873924741,0.9741197889645603,False
P3973,1.0,1.0,18823.62094588819,5246.306985249313,91.48582332251071,1.0266231834078894,0.9775494873427565,0.9740802129114938,False
P3974,1.0,1.0,18825.920548612972,5246.2645944837,91.50307178429865,1.0267486016510996,0.9775415886301366,0.9742638630631854,False
P3975,1.0,1.0,18825.922148993166,5246.264449991496,91.50295054955646,1.0267486889343813,0.9775415617067635,0.9742625722362659,False
P3976,1.0,1.0,18825.920548612972,5246.2645944837,91.50307178429865,1.0267486016510996,0.9775415886301366,0.9742638630631854,False
P3977,1.0,1.0,18825.920548612972,5246.2645944837,91.50307178429865,1.0267486016510996,0.9775415886301366,0.9742638630631854,False
P3978,1.0,1.0,18825.9213343542,5246.264442876347,91.50315146427036,1.0267486445047123,0.9775415603809908,0.9742647114425406,False
P3979,1.0,1.0,18826.0787223362,5246.271953548186,91.49565576104709,1.0267572283022492,0.9775429598517855,0.974184902178914,False
P3980,1.0,1.0,18825.93018925387,5246.263891873196,91.50303458345265,1.0267491274428948,0.9775414577120375,0.9742634669733139,False
P3981,1.0,1.0,18825.93077103438,5246.263852458609,91.50283260519124,1.0267491591726752,0.9775414503678791,0.9742613164430927,False
P3982,1.0,1.0,18825.92541062586,5246.265713019711,91.50184254949816,1.0267488668208649,0.9775417970480403,0.9742507749884137,False
P3983,1.0,1.0,18825.965037954877,5246.264335111622,91.49945287045585,1.0267510280593846,0.9775415403010848,0.9742253312749969,False
P3984,1.0,1.0,18826.122180178503,5246.276571297366,91.49587368749306,1.026759598453483,0.9775438202814852,0.9741872225147996,False
P3985,1.0,1.0,18826.205040024724,5246.287677203223,91.48908983359445,1.0267641175542102,0.9775458896557341,0.9741149925494352,False
P3986,1.0,1.0,18825.92444468189,5246.264763104048,91.50469786433501,1.0267488141391585,0.9775416200493301,0.9742811764821447,False
P3987,1.0,1.0,18825.924599186168,5246.264482646003,91.50428929910625,1.0267488225656816,0.9775415677913095,0.9742768263512657,False
P3988,1.0,1.0,18825.94679068216,5246.265492222848,91.49988867377157,1.02675003286971,0.9775417559067457,0.9742299714189137,False
P3989,1.0,1.0,18825.952201294647,5246.264406716465,91.49996073729977,1.0267503279595989,0.9775415536432848,0.9742307387034431,False
P3990,1.0,1.0,18828.5432707192,5246.237328272461,91.50677090968077,1.0268916425317904,0.9775365080904553,0.9743032488905073,False
P3991,1.0,1.0,18828.708322255767,5246.255899272478,91.50277743203252,1.0269006442926305,0.9775399684429655,0.974260728995986,False
P3992,1.0,1.0,18828.38902963941,5246.22891181558,91.51223364142946,1.0268832303634408,0.9775349398438521,0.9743614124257044,False
P3993,1.0,1.0,18830.960586655474,5246.197944797135,91.51706555732903,1.0270234807466023,0.9775291697291618,0.9744128594532032,False
P3994,1.0,1.0,18830.839574324877,5246.198650548111,91.52886540180933,1.0270168808440423,0.9775293012324281,0.9745384963508804,False
P3995,1.0,1.0,18830.962881638752,5246.198091670081,91.51715218656031,1.027023605912905,0.9775291970961408,0.9744137818236533,False
P3996,1.0,1.0,18830.862040381428,5246.193960363611,91.52126438186686,1.027018106122354,0.9775284273057847,0.9744575657448584,False
P3997,1.0,1.0,18830.85485756196,5246.193614954571,91.52217846355087,1.0270177143779067,0.977528362945382,0.974467298278808,False
P3998,1.0,1.0,18831.322760167233,5246.2535822113505,91.50265163858138,1.027043233360866,0.9775395367027102,0.9742593896309653,False
P3999,1.0,1.0,18830.85804610816,5246.194400971945,91.52142705753667,1.0270178882783192,0.9775285094047644,0.9744592978072188,False
P4000,1.0,1.0,18833.46748403485,5246.166149765741,91.52645216127051,1.027160204651928,0.9775232453300126,0.9745128017703161,False
P4001,1.0,1.0,18833.46748403485,5246.166149765741,91.52645216127051,1.027160204651928,0.9775232453300126,0.9745128017703161,False
P4002,1.0,1.0,18835.770477834165,5246.124447903099,91.54586333198836,1.027285807841262,0.9775154749813538,0.974719479008592,False
P4003,1.0,1.0,18835.77818436999,5246.124728952063,91.54377690484844,1.0272862281487238,0.9775155273494809,0.9746972641197834,False
P4004,1.0,1.0,18835.77818436999,5246.124728952063,91.54377690484844,1.0272862281487238,0.9775155273494809,0.9746972641197834,False
P4005,1.0,1.0,18835.76581863646,5246.127983029199,91.54546693999811,1.0272855537328527,0.977516133684841,0.9747152584902621,False
P4006,1.0,1.0,18835.790885577404,5246.1232392674865,91.54288315031852,1.027286920861036,0.9775152497751036,0.9746877480158541,False
P4007,1.0,1.0,18835.79272422911,5246.123141306947,91.54276307559024,1.0272870211394296,0.9775152315220209,0.9746864695399915,False
P4008,1.0,1.0,18835.79272422911,5246.123141306947,91.54276307559024,1.0272870211394296,0.9775152315220209,0.9746864695399915,False
P4009,1.0,1.0,18835.836921777332,5246.124657439561,91.53917325903531,1.0272894316335521,0.9775155140244867,0.974648247560376,False
P4010,1.0,1.0,18835.79272422911,5246.123141306947,91.54276307559024,1.0272870211394296,0.9775152315220209,0.9746864695399915,False
P4011,1.0,1.0,18835.841811134378,5246.123624449288,91.54041814501207,1.027289698294643,0.9775153215464036,0.9746615022784652,False
P4012,1.0,1.0,18836.071852650108,5246.153006072866,91.52851989228638,1.0273022445498972,0.9775207962529252,0.9745348175952279,False
P4013,1.0,1.0,18836.06626970876,5246.146111568067,91.53063140911323,1.0273019400613486,0.9775195115931348,0.9745572996223394,False
P4014,1.0,1.0,18835.782571860433,5246.123903524051,91.54348756424467,1.0272864674384663,0.9775153735466757,0.9746941834134325,False
P4015,1.0,1.0,18835.782571860433,5246.123903524051,91.54348756424467,1.0272864674384663,0.9775153735466757,0.9746941834134325,False
P4016,1.0,1.0,18835.835415610258,5246.123587423583,91.54008448343292,1.0272893494885684,0.9775153146473679,0.9746579496718398,False
P4017,1.0,1.0,18835.799382840734,5246.1243447429415,91.54598532026165,1.0272873842940575,0.9775154557594212,0.9747207778586096,False
P4018,1.0,1.0,18838.374126253046,5246.094892315882,91.55318877029129,1.0274278084603752,0.9775099678600181,0.9747974754045651,False
P4019,1.0,1.0,18838.374126253046,5246.094892315882,91.55318877029129,1.0274278084603752,0.9775099678600181,0.9747974754045651,False
P4020,1.0,1.0,18838.508168011118,5246.1056878744,91.54458377038293,1.0274351189760713,0.9775119794069452,0.9747058550874665,False
P4021,1.0,1.0,18838.301198125697,5246.088245862565,91.5506720957241,1.0274238310265715,0.9775087294199017,0.9747706795272455,False
P4022,1.0,1.0,18838.40913051872,5246.095304214013,91.54718421762273,1.0274297175612206,0.9775100446093977,0.9747335429204992,False
P4023,1.0,1.0,18838.308540124108,5246.09047438826,91.54930244696395,1.027424231452494,0.9775091446632639,0.9747560964180003,False
P4024,1.0,1.0,18838.308540124108,5246.09047438826,91.54930244696395,1.027424231452494,0.9775091446632639,0.9747560964180003,False
P4025,1.0,1.0,18838.31815110784,5246.088532313238,91.55151059479934,1.0274247556268143,0.9775087827945346,0.9747796073078356,False
P4026,1.0,1.0,18840.75250223511,5246.052833782598,91.5654123680492,1.027557522925465,0.9775021310525713,0.9749276241453662,False
P4027,1.0,1.0,18840.735473861154,5246.053443884876,91.56434559721562,1.0275565942134213,0.9775022447335227,0.9749162658788834,False
P4028,1.0,1.0,18840.73910595394,5246.053697939217,91.56374863560062,1.0275567923044617,0.9775022920717154,0.9749099098285585,False
P4029,1.0,1.0,18840.740970879207,5246.053297161847,91.56370477734058,1.0275568940157913,0.9775022173944777,0.9749094428549693,False
P4030,1.0,1.0,18840.884090745967,5246.059914241224,91.55686762937393,1.027564699643287,0.9775034503613191,0.9748366454498065,False
P4031,1.0,1.0,18840.821383774542,5246.058754106464,91.55744157829915,1.0275612796620404,0.9775032341922801,0.9748427564763129,False
P4032,1.0,1.0,18843.25150209901,5246.017246979562,91.57259404086895,1.0276938161074722,0.9774955001289212,0.9750040898220718,False
P4033,1.0,1.0,18843.28162532138,5246.024454944244,91.5690316871437,1.0276954590006504,0.9774968431959967,0.9749661602484052,False
P4034,1.0,1.0,18843.36305017088,5246.024383086724,91.56733529234643,1.0276998998379603,0.977496829806715,0.9749480981646277,False
P4035,1.0,1.0,18843.23333349611,5246.018116607007,91.57310564797457,1.027692825208378,0.9774956621674495,0.9750095370743375,False
P4036,1.0,1.0,18845.69813516536,5245.987190889855,91.58561515486917,1.027827253251921,0.9774898997484693,0.9751427299855097,False
P4037,1.0,1.0,18845.723582642193,5245.983646822887,91.58737602578378,1.0278286411341861,0.9774892393790213,0.975161478568111,False
P4038,1.0,1.0,18845.772876386047,5245.986719370435,91.57929367824173,1.0278313295701882,0.9774898118897968,0.9750754231058691,False
P4039,1.0,1.0,18845.778014134597,5245.987120979759,91.57898426520343,1.027831609778326,0.9774898867220532,0.9750721286815827,False
P4040,1.0,1.0,18845.69587821361,5245.983977034715,91.58628928358041,1.0278271301598232,0.9774893009077128,0.9751499076597626,False
P4041,1.0,1.0,18845.69713408646,5245.983762782388,91.58616659803171,1.0278271986539873,0.9774892609858681,0.9751486013856202,False
P4042,1.0,1.0,18845.699954723725,5245.984160702435,91.5854899964202,1.027827352488981,0.9774893351306977,0.9751413973815695,False
P4043,1.0,1.0,18848.33864753175,5245.954835704403,91.59215576821829,1.027971264397237,0.9774838709752695,0.9752123700872467,False
P4044,1.0,1.0,18848.33864753175,5245.954835704403,91.59215576821829,1.027971264397237,0.9774838709752695,0.9752123700872467,False
P4045,1.0,1.0,18848.3072848014,5245.951382140324,91.5918124764246,1.0279695539024198,0.9774832274693129,0.9752087149445006,False
P4046,1.0,1.0,18848.319503488,5245.952414142914,91.59148326858556,1.027970220298485,0.97748341976336,0.9752052097583385,False
P4047,1.0,1.0,18848.327942645654,5245.953160295656,91.59126514345448,1.0279706805624758,0.9774835587947267,0.9752028873069858,False
P4048,1.0,1.0,18848.341121822315,5245.953897450058,91.58887184652912,1.0279713993427964,0.977483696149424,0.975177405072756,False
P4049,1.0,1.0,18848.179586513896,5245.951697488677,91.5975246067538,1.0279625893538447,0.9774832862284785,0.9752695339099443,False
P4050,1.0,1.0,18848.278660238328,5245.949390089317,91.590283411818,1.0279679927447578,0.9774828562885096,0.9751924344813266,False
P4051,1.0,1.0,18850.866664800265,5245.923773483011,91.6028430372753,1.028109140162127,0.9774780831213213,0.975326161021628,False
P4052,1.0,1.0,18850.86208815562,5245.923488275981,91.60315487051054,1.0281088905560865,0.9774780299784178,0.975329481214562,False
P4053,1.0,1.0,18853.304584121528,5245.883494634305,91.61540432429759,1.028242102066836,0.9774705779242343,0.9754599052531683,False
P4054,1.0,1.0,18853.19218933844,5245.879073061959,91.61581258415465,1.0282359721574874,0.9774697540483551,0.9754642521326524,False
P4055,1.0,1.0,18853.193506579366,5245.8788704479575,91.61569023004971,1.0282360439986107,0.9774697162950909,0.9754629493875028,False
P4056,1.0,1.0,18855.789420356286,5245.852257558403,91.61929978415141,1.0283776227773789,0.9774647574894751,0.9755013815193917,False
P4057,1.0,1.0,18855.730161594092,5245.8417684523865,91.62454345561707,1.0283743908583307,0.9774628030441409,0.97555721264636,False
P4058,1.0,1.0,18855.78086292218,5245.8480820655695,91.61986933400362,1.028377156062698,0.9774639794658311,0.9755074457074939,False
P4059,1.0,1.0,18855.725159764246,5245.842313412708,91.62414026604743,1.0283741180630757,0.977462904587128,0.9755529197519248,False
P4060,1.0,1.0,18855.726767072883,5245.842475666501,91.62394320662725,1.0283742057242282,0.9774629348200352,0.975550821594254,False
P4061,1.0,1.0,18855.88505047414,5245.853121625085,91.61861191325856,1.0283828383571179,0.977464918491861,0.9754940575275269,False
P4062,1.0,1.0,18855.719809485898,5245.843103796824,91.62414431041131,1.0283738262637556,0.9774630518601698,0.975552962813622,False
P4063,1.0,1.0,18858.233247609984,5245.8078751999155,91.63425607853976,1.028510906895355,0.9774564876814161,0.9756606261967973,False
P4064,1.0,1.0,18858.285195321383,5245.820948771102,91.63089977267835,1.0285137400763356,0.9774589236926612,0.9756248904837725,False
P4065,1.0,1.0,18858.254499503528,5245.8099118229675,91.63246143101466,1.0285120659543197,0.9774568671673719,0.9756415179833073,False
P4066,1.0,1.0,18858.256757669264,5245.809895297385,91.63234342797179,1.028512189112627,0.977456864088144,0.9756402615653734,False
P4067,1.0,1.0,18858.251176816953,5245.807564770501,91.63359190299963,1.0285118847380128,0.9774564298388011,0.9756535544972919,False
P4068,1.0,1.0,18858.317943465994,5245.811207454938,91.63140703140317,1.0285155261303878,0.9774571085837381,0.975630291437371,False
P4069,1.0,1.0,18858.401471167268,5245.819105653233,91.63004066404703,1.0285200816553228,0.9774585802627146,0.9756157432663337,False
P4070,1.0,1.0,18858.228219607427,5245.813071724393,91.64268840368177,1.0285106326726638,0.9774574559548803,0.9757504079878045,False
P4071,1.0,1.0,18858.243222309015,5245.808763618318,91.63335578397434,1.0285114509063773,0.977456653221282,0.9756510404589187,False
P4072,1.0,1.0,18858.24542176837,5245.808735462594,91.63323751157913,1.028511570862892,0.9774566479749984,0.9756497811731002,False
P4073,1.0,1.0,18860.829386711757,5245.7761887980505,91.64189521580323,1.028652497963136,0.9774505835233129,0.975741962650707,False
P4074,1.0,1.0,18860.70998958689,5245.777419185004,91.65368613623986,1.0286459861524289,0.9774508127825117,0.9758675045311013,False
P4075,1.0,1.0,18860.70998958689,5245.777419185004,91.65368613623986,1.0286459861524289,0.9774508127825117,0.9758675045311013,False
P4076,1.0,1.0,18860.718423393053,5245.773082667904,91.64692878175025,1.0286464461245541,0.9774500047550593,0.975795556713823,False
P4077,1.0,1.0,18860.809204680823,5245.779441398158,91.64025741297559,1.028651397253506,0.9774511895834571,0.975724524415261,False
P4078,1.0,1.0,18860.708894211915,5245.773522645987,91.64801161053069,1.028645926411673,0.9774500867366037,0.9758070859546463,False
P4079,1.0,1.0,18863.386555923964,5245.744805462606,91.65130989131048,1.0287919636485476,0.9774447358358708,0.9758422038551858,False
P4080,1.0,1.0,18863.386555923964,5245.744805462606,91.65130989131048,1.0287919636485476,0.9774447358358708,0.9758422038551858,False
P4081,1.0,1.0,18863.233865706385,5245.738084621936,91.65743465275573,1.028783636062814,0.9774434835350867,0.9759074162423728,False
P4082,1.0,1.0,18863.276353284455,5245.737824243772,91.65442608114064,1.028785953296718,0.9774434350185699,0.9758753829723759,False
P4083,1.0,1.0,18863.276353284455,5245.737824243772,91.65442608114064,1.028785953296718,0.9774434350185699,0.9758753829723759,False
P4084,1.0,1.0,18863.276353284455,5245.737824243772,91.65442608114064,1.028785953296718,0.9774434350185699,0.9758753829723759,False
P4085,1.0,1.0,18863.324698538683,5245.7444434745075,91.65076425818793,1.0287885900029574,0.9774446683862761,0.9758363943165177,False
P4086,1.0,1.0,18863.20260652825,5245.743401766947,91.66320349589854,1.0287819312156403,0.9774444742838923,0.9759688390481445,False
P4087,1.0,1.0,18863.32518225249,5245.740757216484,91.65632266739505,1.028788616384269,0.9774439815222303,0.9758955765616709,False
P4088,1.0,1.0,18865.805535202013,5245.702455563193,91.66532329607939,1.0289238925805086,0.9774368447378897,0.9759914092709014,False
P4089,1.0,1.0,18865.902256121884,5245.718646994035,91.6584895469607,1.0289291676515986,0.9774398617029593,0.9759186480544115,False
P4090,1.0,1.0,18865.81438106495,5245.708197538481,91.66292073369176,1.028924375025836,0.9774379146457343,0.9759658283841904,False
P4091,1.0,1.0,18865.94455130985,5245.713904310456,91.6621590998371,1.0289314743927211,0.9774389779941115,0.9759577190133572,False
P4092,1.0,1.0,18865.99761002165,5245.72034111943,91.65708894489359,1.028934368166654,0.9774401773709931,0.9759037353749364,False
P4093,1.0,1.0,18866.2780339243,5245.757790190883,91.64949138981054,1.0289496622315137,0.97744715529293,0.9758228416604335,False
P4094,1.0,1.0,18868.741761128484,5245.719358050245,91.65964647463264,1.0290840316747085,0.977439994194755,0.9759309662509592,False
P4095,1.0,1.0,18868.299708205293,5245.667553523615,91.67671083502763,1.0290599225099233,0.9774303414068813,0.9761126562134375,False
P4096,1.0,1.0,18868.413926020927,5245.674603069922,91.67598486664119,1.0290661518458106,0.9774316549557067,0.9761049265847939,False
P4097,1.0,1.0,18868.413926020927,5245.674603069922,91.67598486664119,1.0290661518458106,0.9774316549557067,0.9761049265847939,False
P4098,1.0,1.0,18868.299708205293,5245.667553523615,91.67671083502763,1.0290599225099233,0.9774303414068813,0.9761126562134375,False
P4099,1.0,1.0,18870.853737407426,5245.632477078756,91.68799740091252,1.0291992169420385,0.9774238055787671,0.9762328280619372,False
P4100,1.0,1.0,18870.957315613185,5245.639935954968,91.68294216007652,1.0292048660032702,0.9774251953984321,0.9761790032190161,False
P4101,1.0,1.0,18873.388461734867,5245.603207406042,91.6951565372971,1.0293374585038282,0.9774183517321591,0.9763090537856667,False
P4102,1.0,1.0,18873.463960871635,5245.603044579501,91.69583619938467,1.0293415761581497,0.9774183213925313,0.9763162903756315,False
P4103,1.0,1.0,18873.32485932948,5245.603350188348,91.7009556549142,1.029333989686427,0.977418378336925,0.9763707989339095,False
P4104,1.0,1.0,18873.34813043312,5245.604613960681,91.70702333640747,1.0293352588712759,0.977418613816854,0.9764354035717234,False
P4105,1.0,1.0,18875.89459887908,5245.562807868353,91.70845206655271,1.0294741409466188,0.9774108240469763,0.9764506157402706,False
P4106,1.0,1.0,18875.903857316618,5245.56385191592,91.70747312403954,1.02947464589339,0.9774110185853758,0.9764401926113417,False
P4107,1.0,1.0,18875.89992055852,5245.563387767782,91.7078636374973,1.0294744311861803,0.9774109321002015,0.9764443505389666,False
P4108,1.0,1.0,18875.89459887908,5245.562807868353,91.70845206655271,1.0294741409466188,0.9774108240469763,0.9764506157402706,False
P4109,1.0,1.0,18876.081010941976,5245.575852465375,91.70304666485944,1.0294843076911568,0.9774132546594371,0.9763930626173819,False
P4110,1.0,1.0,18875.858744700858,5245.576634620324,91.7140586917204,1.0294721854923155,0.97741340039913,0.9765103113569106,False
P4111,1.0,1.0,18876.057714042578,5245.577543401956,91.69968428278875,1.029483037099431,0.9774135697332963,0.9763572622089213,False
P4112,1.0,1.0,18878.434046099635,5245.527425777541,91.71942465594078,1.029612640090708,0.9774042312675543,0.9765674445758121,False
P4113,1.0,1.0,18878.757623401332,5245.568826966496,91.70465024401548,1.029630287702743,0.9774119455913923,0.9764101364619298,False
P4114,1.0,1.0,18878.47975928946,5245.532550577134,91.71549670591051,1.0296151332465464,0.977405186176451,0.9765256223757942,False
P4115,1.0,1.0,18878.55339078745,5245.544016378824,91.71174807741758,1.0296191490415458,0.9774073226104407,0.9764857094722655,False
P4116,1.0,1.0,18880.99158558945,5245.494340454395,91.72841397243337,1.029752125970724,0.9773980664470869,0.976663156840347,False
P4117,1.0,1.0,18881.159512882423,5245.528346837161,91.72148087705118,1.0297612845727055,0.9774044028894898,0.976589337850904,False
P4118,1.0,1.0,18881.18171187023,5245.507947430289,91.72330741816153,1.0297624952853306,0.9774006018481505,0.9766087856460819,False
P4119,1.0,1.0,18881.188889130124,5245.508744509132,91.72300787157162,1.029762886726564,0.9774007503686272,0.9766055962731772,False
P4120,1.0,1.0,18881.192415651323,5245.509135588161,91.72310006750097,1.029763079059826,0.9774008232387634,0.9766065779141269,False
P4121,1.0,1.0,18881.178235829753,5245.507576329331,91.723699954876,1.0297623057052414,0.9774005327005477,0.9766129651159989,False
P4122,1.0,1.0,18881.073953930594,5245.497685235587,91.72810852155638,1.029756618265211,0.9773986896834223,0.9766599046025194,False
P4123,1.0,1.0,18881.075562273898,5245.497684105046,91.72770747646175,1.0297567059827932,0.9773986894727675,0.9766556345410281,False
P4124,1.0,1.0,18883.579815963338,5245.464796374335,91.74554583577029,1.0298932857036718,0.9773925614698911,0.9768455655292644,False
P4125,1.0,1.0,18883.485548485438,5245.459835804017,91.74633410733003,1.029888144441078,0.9773916371619951,0.9768539585206685,False
P4126,1.0,1.0,18883.49221554356,5245.459215705279,91.7434301517921,1.0298885080563702,0.9773915216183937,0.9768230391330963,False
P4127,1.0,1.0,18883.557947184905,5245.458451288023,91.74105861977648,1.0298920930003659,0.9773913791837822,0.9767977886371527,False
P4128,1.0,1.0,18883.48693531744,5245.459644852588,91.74621227149501,1.0298882200776351,0.9773916015818295,0.9768526612937124,False
P4129,1.0,1.0,18883.500145133134,5245.458535926285,91.74524728149844,1.0298889405289808,0.9773913949545119,0.9768423867219025,False
P4130,1.0,1.0,18883.610155623686,5245.463089227973,91.7410084385707,1.029894940401181,0.9773922433756477,0.9767972543410418,False
P4131,1.0,1.0,18883.567263851695,5245.458844945799,91.7387791786972,1.0298926011229077,0.9773914525344188,0.9767735186642631,False
P4132,1.0,1.0,18886.093956889043,5245.424151346833,91.74977843816204,1.030030404665433,0.9773849880423526,0.9768906314650476,False
P4133,1.0,1.0,18886.181594456706,5245.430596294373,91.74508998162942,1.0300351843387465,0.9773861889357012,0.9768407118974943,False
P4134,1.0,1.0,18886.181594456706,5245.430596294373,91.74508998162942,1.0300351843387465,0.9773861889357012,0.9768407118974943,False
P4135,1.0,1.0,18886.080494413756,5245.4226127219545,91.75163045649053,1.0300296704342626,0.9773847013488812,0.9769103505247032,False
P4136,1.0,1.0,18886.050813590147,5245.423270769139,91.75377322416125,1.0300280516691107,0.9773848239634537,0.97693316529002,False
P4137,1.0,1.0,18886.038457888277,5245.4242759687895,91.755786622497,1.030027377800357,0.977385011263283,0.9769546026166825,False
P4138,1.0,1.0,18886.170451946924,5245.428533326185,91.75085165426836,1.030034576636387,0.9773858045408307,0.9769020583565088,False
P4139,1.0,1.0,18886.18763830378,5245.430072295312,91.75041772581963,1.0300355139646746,0.9773860912984462,0.976897438174929,False
P4140,1.0,1.0,18888.635604662053,5245.388120311654,91.76196243378934,1.0301690238256536,0.977378274344495,0.9770203585486954,False
P4141,1.0,1.0,18888.641393207527,5245.390777090396,91.76064012291484,1.030169339527664,0.9773787693846641,0.9770062794617791,False
P4142,1.0,1.0,18888.67809018169,5245.389249303196,91.76079509713085,1.0301713409472923,0.977378484710588,0.9770079295241806,False
P4143,1.0,1.0,18888.681798418223,5245.3895035485875,91.7601996128089,1.0301715431911438,0.9773785320843792,0.9770015892030899,False
P4144,1.0,1.0,18888.681798418223,5245.3895035485875,91.7601996128089,1.0301715431911438,0.9773785320843792,0.9770015892030899,False
P4145,1.0,1.0,18888.68319016906,5245.389619316387,91.7600018270666,1.0301716190959698,0.977378553655506,0.9769994833120242,False
P4146,1.0,1.0,18888.684659756465,5245.389750593849,91.75980439584013,1.0301716992459318,0.9773785781165633,0.9769973811956074,False
P4147,1.0,1.0,18888.608060882,5245.3881574924,91.7651071490156,1.0301675216129156,0.9773782812724194,0.9770538413853351,False
P4148,1.0,1.0,18888.83325328128,5245.40317312601,91.75640818016744,1.0301798034017642,0.9773810791500464,0.9769612205494503,False
P4149,1.0,1.0,18888.845474548507,5245.404500324901,91.75600370716717,1.0301804699385746,0.9773813264483077,0.9769569139898993,False
P4150,1.0,1.0,18888.721552072417,5245.394355287778,91.75650230591377,1.0301737113193237,0.9773794361136653,0.9769622227378081,False
P4151,1.0,1.0,18888.728267206396,5245.3947526125985,91.75627676399341,1.0301740775566295,0.9773795101475858,0.976959821317415,False
P4152,1.0,1.0,18888.728267206396,5245.3947526125985,91.75627676399341,1.0301740775566295,0.9773795101475858,0.976959821317415,False
P4153,1.0,1.0,18891.151846651454,5245.355843122935,91.77873336882209,1.0303062573775195,0.9773722601045021,0.9771989243130307,False
P4154,1.0,1.0,18891.158486865676,5245.355350965158,91.77555005233685,1.0303066195287698,0.9773721684002645,0.9771650304758537,False
P4155,1.0,1.0,18891.161039409046,5245.355535979071,91.77515346929286,1.0303067587421662,0.9773722028740869,0.9771608079233105,False
P4156,1.0,1.0,18891.310665527093,5245.377743158378,91.76624199274877,1.0303149192146954,0.9773763407594237,0.9770659244467874,False
P4157,1.0,1.0,18891.169268100875,5245.355287211783,91.77419431707882,1.030307207527542,0.9773721565210362,0.9771505955083272,False
P4158,1.0,1.0,18891.19354359808,5245.353874397802,91.77243557527967,1.0303085314911031,0.9773718932700318,0.9771318695951315,False
P4159,1.0,1.0,18891.219134613468,5245.357031755008,91.77010287310661,1.0303099272018303,0.9773724815834733,0.9771070325335314,False
P4160,1.0,1.0,18893.755995457366,5245.318939006829,91.78654684825759,1.0304482852872867,0.9773653837246254,0.9772821170464587,False
P4161,1.0,1.0,18893.74158102202,5245.318941408433,91.78454853056274,1.0304474991370796,0.9773653841721186,0.9772608402884325,False
P4162,1.0,1.0,18893.703793667948,5245.324294539205,91.79045978344745,1.030445438249122,0.9773663816261862,0.9773237793784401,False
P4163,1.0,1.0,18894.003978235785,5245.338830222104,91.77614588917224,1.0304618100427065,0.9773690900741298,0.977171374550273,False
